date,state,state_ibge_code,deaths,created_at
2021-03-05,RS,43,71,2021-03-17 19:42
2021-03-06,RS,43,73,2021-03-17 19:42
2021-03-07,RS,43,83,2021-03-17 19:42
2021-03-08,RS,43,57,2021-03-17 19:42
2021-03-09,RS,43,11,2021-03-17 19:42
2019-12-29,SC,42,95,2021-03-17 19:42
2019-12-30,SC,42,107,2021-03-17 19:42
2019-12-31,SC,42,108,2021-03-17 19:42
2020-01-01,SC,42,98,2021-03-17 19:42
2020-01-02,SC,42,105,2021-03-17 19:42
2020-01-03,SC,42,94,2021-03-17 19:42
2020-01-04,SC,42,113,2021-03-17 19:42
2020-01-05,SC,42,80,2021-03-17 19:42
2020-01-06,SC,42,91,2021-03-17 19:42
2020-01-07,SC,42,104,2021-03-17 19:42
2020-01-08,SC,42,108,2021-03-17 19:42
2020-01-09,SC,42,136,2021-03-17 19:42
2020-01-10,SC,42,122,2021-03-17 19:42
2020-01-11,SC,42,80,2021-03-17 19:42
2020-01-12,SC,42,98,2021-03-17 19:42
2020-01-13,SC,42,92,2021-03-17 19:42
2020-01-14,SC,42,91,2021-03-17 19:42
2020-01-15,SC,42,96,2021-03-17 19:42
2020-01-16,SC,42,89,2021-03-17 19:42
2020-01-17,SC,42,93,2021-03-17 19:42
2020-01-18,SC,42,95,2021-03-17 19:42
2020-01-19,SC,42,82,2021-03-17 19:42
2020-01-20,SC,42,121,2021-03-17 19:42
2020-01-21,SC,42,102,2021-03-17 19:42
2020-01-22,SC,42,84,2021-03-17 19:42
2020-01-23,SC,42,84,2021-03-17 19:42
2020-01-24,SC,42,112,2021-03-17 19:42
2020-01-25,SC,42,100,2021-03-17 19:42
2020-01-26,SC,42,95,2021-03-17 19:42
2020-01-27,SC,42,93,2021-03-17 19:42
2020-01-28,SC,42,91,2021-03-17 19:42
2020-01-29,SC,42,92,2021-03-17 19:42
2020-01-30,SC,42,105,2021-03-17 19:42
2020-01-31,SC,42,82,2021-03-17 19:42
2020-02-01,SC,42,106,2021-03-17 19:42
2020-02-02,SC,42,85,2021-03-17 19:42
2020-02-03,SC,42,72,2021-03-17 19:42
2020-02-04,SC,42,88,2021-03-17 19:42
2020-02-05,SC,42,131,2021-03-17 19:42
2020-02-06,SC,42,104,2021-03-17 19:42
2020-02-07,SC,42,92,2021-03-17 19:42
2020-02-08,SC,42,94,2021-03-17 19:42
2020-02-09,SC,42,81,2021-03-17 19:42
2020-02-10,SC,42,84,2021-03-17 19:42
2020-02-11,SC,42,85,2021-03-17 19:42
2020-02-12,SC,42,83,2021-03-17 19:42
2020-02-13,SC,42,108,2021-03-17 19:42
2020-02-14,SC,42,117,2021-03-17 19:42
2020-02-15,SC,42,102,2021-03-17 19:42
2020-02-16,SC,42,94,2021-03-17 19:42
2020-02-17,SC,42,96,2021-03-17 19:42
2020-02-18,SC,42,124,2021-03-17 19:42
2020-02-19,SC,42,98,2021-03-17 19:42
2020-02-20,SC,42,105,2021-03-17 19:42
2020-02-21,SC,42,98,2021-03-17 19:42
2020-02-22,SC,42,89,2021-03-17 19:42
2020-02-23,SC,42,90,2021-03-17 19:42
2020-02-24,SC,42,100,2021-03-17 19:42
2020-02-25,SC,42,95,2021-03-17 19:42
2020-02-26,SC,42,107,2021-03-17 19:42
2020-02-27,SC,42,86,2021-03-17 19:42
2020-02-28,SC,42,101,2021-03-17 19:42
2020-02-29,SC,42,80,2021-03-17 19:42
2020-03-01,SC,42,94,2021-03-17 19:42
2020-03-02,SC,42,98,2021-03-17 19:42
2020-03-03,SC,42,96,2021-03-17 19:42
2020-03-04,SC,42,86,2021-03-17 19:42
2020-03-05,SC,42,106,2021-03-17 19:42
2020-03-06,SC,42,106,2021-03-17 19:42
2020-03-07,SC,42,89,2021-03-17 19:42
2020-03-08,SC,42,115,2021-03-17 19:42
2020-03-09,SC,42,84,2021-03-17 19:42
2020-03-10,SC,42,89,2021-03-17 19:42
2020-03-11,SC,42,86,2021-03-17 19:42
2020-03-12,SC,42,100,2021-03-17 19:42
2020-03-13,SC,42,116,2021-03-17 19:42
2020-03-14,SC,42,108,2021-03-17 19:42
2020-03-15,SC,42,118,2021-03-17 19:42
2020-03-16,SC,42,131,2021-03-17 19:42
2020-03-17,SC,42,111,2021-03-17 19:42
2020-03-18,SC,42,102,2021-03-17 19:42
2020-03-19,SC,42,114,2021-03-17 19:42
2020-03-20,SC,42,105,2021-03-17 19:42
2020-03-21,SC,42,100,2021-03-17 19:42
2020-03-22,SC,42,111,2021-03-17 19:42
2020-03-23,SC,42,118,2021-03-17 19:42
2020-03-24,SC,42,105,2021-03-17 19:42
2020-03-25,SC,42,91,2021-03-17 19:42
2020-03-26,SC,42,98,2021-03-17 19:42
2020-03-27,SC,42,86,2021-03-17 19:42
2020-03-28,SC,42,95,2021-03-17 19:42
2020-03-29,SC,42,99,2021-03-17 19:42
2020-03-30,SC,42,95,2021-03-17 19:42
2020-03-31,SC,42,94,2021-03-17 19:42
2020-04-01,SC,42,98,2021-03-17 19:42
2020-04-02,SC,42,116,2021-03-17 19:42
2020-04-03,SC,42,96,2021-03-17 19:42
2020-04-04,SC,42,95,2021-03-17 19:42
2020-04-05,SC,42,99,2021-03-17 19:42
2020-04-06,SC,42,98,2021-03-17 19:42
2020-04-07,SC,42,79,2021-03-17 19:42
2020-04-08,SC,42,89,2021-03-17 19:42
2020-04-09,SC,42,92,2021-03-17 19:42
2020-04-10,SC,42,104,2021-03-17 19:42
2020-04-11,SC,42,101,2021-03-17 19:42
2020-04-12,SC,42,88,2021-03-17 19:42
2020-04-13,SC,42,85,2021-03-17 19:42
2020-04-14,SC,42,102,2021-03-17 19:42
2020-04-15,SC,42,91,2021-03-17 19:42
2020-04-16,SC,42,88,2021-03-17 19:42
2020-04-17,SC,42,96,2021-03-17 19:42
2020-04-18,SC,42,92,2021-03-17 19:42
2020-04-19,SC,42,102,2021-03-17 19:42
2020-04-20,SC,42,99,2021-03-17 19:42
2020-04-21,SC,42,82,2021-03-17 19:42
2020-04-22,SC,42,91,2021-03-17 19:42
2020-04-23,SC,42,113,2021-03-17 19:42
2020-04-24,SC,42,101,2021-03-17 19:42
2020-04-25,SC,42,96,2021-03-17 19:42
2020-04-26,SC,42,91,2021-03-17 19:42
2020-04-27,SC,42,94,2021-03-17 19:42
2020-04-28,SC,42,95,2021-03-17 19:42
2020-04-29,SC,42,108,2021-03-17 19:42
2020-04-30,SC,42,94,2021-03-17 19:42
2020-05-01,SC,42,96,2021-03-17 19:42
2020-05-02,SC,42,101,2021-03-17 19:42
2020-05-03,SC,42,89,2021-03-17 19:42
2020-05-04,SC,42,78,2021-03-17 19:42
2020-05-05,SC,42,97,2021-03-17 19:42
2020-05-06,SC,42,90,2021-03-17 19:42
2020-05-07,SC,42,90,2021-03-17 19:42
2020-05-08,SC,42,109,2021-03-17 19:42
2020-05-09,SC,42,98,2021-03-17 19:42
2020-05-10,SC,42,90,2021-03-17 19:42
2020-05-11,SC,42,102,2021-03-17 19:42
2020-05-12,SC,42,100,2021-03-17 19:42
2020-05-13,SC,42,105,2021-03-17 19:42
2020-05-14,SC,42,91,2021-03-17 19:42
2020-05-15,SC,42,89,2021-03-17 19:42
2020-05-16,SC,42,95,2021-03-17 19:42
2020-05-17,SC,42,100,2021-03-17 19:42
2020-05-18,SC,42,99,2021-03-17 19:42
2020-05-19,SC,42,119,2021-03-17 19:42
2020-05-20,SC,42,98,2021-03-17 19:42
2020-05-21,SC,42,100,2021-03-17 19:42
2020-05-22,SC,42,86,2021-03-17 19:42
2020-05-23,SC,42,84,2021-03-17 19:42
2020-05-24,SC,42,84,2021-03-17 19:42
2020-05-25,SC,42,82,2021-03-17 19:42
2020-05-26,SC,42,116,2021-03-17 19:42
2020-05-27,SC,42,94,2021-03-17 19:42
2020-05-28,SC,42,96,2021-03-17 19:42
2020-05-29,SC,42,102,2021-03-17 19:42
2020-05-30,SC,42,109,2021-03-17 19:42
2020-05-31,SC,42,98,2021-03-17 19:42
2020-06-01,SC,42,107,2021-03-17 19:42
2020-06-02,SC,42,103,2021-03-17 19:42
2020-06-03,SC,42,117,2021-03-17 19:42
2020-06-04,SC,42,102,2021-03-17 19:42
2020-06-05,SC,42,111,2021-03-17 19:42
2020-06-06,SC,42,118,2021-03-17 19:42
2020-06-07,SC,42,95,2021-03-17 19:42
2020-06-08,SC,42,83,2021-03-17 19:42
2020-06-09,SC,42,97,2021-03-17 19:42
2020-06-10,SC,42,124,2021-03-17 19:42
2020-06-11,SC,42,121,2021-03-17 19:42
2020-06-12,SC,42,119,2021-03-17 19:42
2020-06-13,SC,42,100,2021-03-17 19:42
2020-06-14,SC,42,101,2021-03-17 19:42
2020-06-15,SC,42,107,2021-03-17 19:42
2020-06-16,SC,42,106,2021-03-17 19:42
2020-06-17,SC,42,102,2021-03-17 19:42
2020-06-18,SC,42,113,2021-03-17 19:42
2020-06-19,SC,42,117,2021-03-17 19:42
2020-06-20,SC,42,127,2021-03-17 19:42
2020-06-21,SC,42,99,2021-03-17 19:42
2020-06-22,SC,42,115,2021-03-17 19:42
2020-06-23,SC,42,107,2021-03-17 19:42
2020-06-24,SC,42,112,2021-03-17 19:42
2020-06-25,SC,42,99,2021-03-17 19:42
2020-06-26,SC,42,97,2021-03-17 19:42
2020-06-27,SC,42,117,2021-03-17 19:42
2020-06-28,SC,42,109,2021-03-17 19:42
2020-06-29,SC,42,130,2021-03-17 19:42
2020-06-30,SC,42,121,2021-03-17 19:42
2020-07-01,SC,42,104,2021-03-17 19:42
2020-07-02,SC,42,131,2021-03-17 19:42
2020-07-03,SC,42,127,2021-03-17 19:42
2020-07-04,SC,42,140,2021-03-17 19:42
2020-07-05,SC,42,118,2021-03-17 19:42
2020-07-06,SC,42,115,2021-03-17 19:42
2020-07-07,SC,42,136,2021-03-17 19:42
2020-07-08,SC,42,117,2021-03-17 19:42
2020-07-09,SC,42,128,2021-03-17 19:42
2020-07-10,SC,42,124,2021-03-17 19:42
2020-07-11,SC,42,160,2021-03-17 19:42
2020-07-12,SC,42,124,2021-03-17 19:42
2020-07-13,SC,42,134,2021-03-17 19:42
2020-07-14,SC,42,125,2021-03-17 19:42
2020-07-15,SC,42,159,2021-03-17 19:42
2020-07-16,SC,42,120,2021-03-17 19:42
2020-07-17,SC,42,141,2021-03-17 19:42
2020-07-18,SC,42,131,2021-03-17 19:42
2020-07-19,SC,42,153,2021-03-17 19:42
2020-07-20,SC,42,137,2021-03-17 19:42
2020-07-21,SC,42,147,2021-03-17 19:42
2020-07-22,SC,42,149,2021-03-17 19:42
2020-07-23,SC,42,140,2021-03-17 19:42
2020-07-24,SC,42,145,2021-03-17 19:42
2020-07-25,SC,42,121,2021-03-17 19:42
2020-07-26,SC,42,144,2021-03-17 19:42
2020-07-27,SC,42,167,2021-03-17 19:42
2020-07-28,SC,42,148,2021-03-17 19:42
2020-07-29,SC,42,142,2021-03-17 19:42
2020-07-30,SC,42,161,2021-03-17 19:42
2020-07-31,SC,42,179,2021-03-17 19:42
2020-08-01,SC,42,167,2021-03-17 19:42
2020-08-02,SC,42,142,2021-03-17 19:42
2020-08-03,SC,42,162,2021-03-17 19:42
2020-08-04,SC,42,155,2021-03-17 19:42
2020-08-05,SC,42,149,2021-03-17 19:42
2020-08-06,SC,42,147,2021-03-17 19:42
2020-08-07,SC,42,170,2021-03-17 19:42
2020-08-08,SC,42,155,2021-03-17 19:42
2020-08-09,SC,42,130,2021-03-17 19:42
2020-08-10,SC,42,148,2021-03-17 19:42
2020-08-11,SC,42,152,2021-03-17 19:42
2020-08-12,SC,42,138,2021-03-17 19:42
2020-08-13,SC,42,147,2021-03-17 19:42
2020-08-14,SC,42,132,2021-03-17 19:42
2020-08-15,SC,42,128,2021-03-17 19:42
2020-08-16,SC,42,148,2021-03-17 19:42
2020-08-17,SC,42,143,2021-03-17 19:42
2020-08-18,SC,42,127,2021-03-17 19:42
2020-08-19,SC,42,112,2021-03-17 19:42
2020-08-20,SC,42,142,2021-03-17 19:42
2020-08-21,SC,42,138,2021-03-17 19:42
2020-08-22,SC,42,143,2021-03-17 19:42
2020-08-23,SC,42,133,2021-03-17 19:42
2020-08-24,SC,42,170,2021-03-17 19:42
2020-08-25,SC,42,139,2021-03-17 19:42
2020-08-26,SC,42,121,2021-03-17 19:42
2020-08-27,SC,42,122,2021-03-17 19:42
2020-08-28,SC,42,133,2021-03-17 19:42
2020-08-29,SC,42,137,2021-03-17 19:42
2020-08-30,SC,42,138,2021-03-17 19:42
2020-08-31,SC,42,145,2021-03-17 19:42
2020-09-01,SC,42,99,2021-03-17 19:42
2020-09-02,SC,42,121,2021-03-17 19:42
2020-09-03,SC,42,98,2021-03-17 19:42
2020-09-04,SC,42,120,2021-03-17 19:42
2020-09-05,SC,42,125,2021-03-17 19:42
2020-09-06,SC,42,112,2021-03-17 19:42
2020-09-07,SC,42,111,2021-03-17 19:42
2020-09-08,SC,42,100,2021-03-17 19:42
2020-09-09,SC,42,112,2021-03-17 19:42
2020-09-10,SC,42,100,2021-03-17 19:42
2020-09-11,SC,42,122,2021-03-17 19:42
2020-09-12,SC,42,108,2021-03-17 19:42
2020-09-13,SC,42,112,2021-03-17 19:42
2020-09-14,SC,42,113,2021-03-17 19:42
2020-09-15,SC,42,116,2021-03-17 19:42
2020-09-16,SC,42,111,2021-03-17 19:42
2020-09-17,SC,42,117,2021-03-17 19:42
2020-09-18,SC,42,134,2021-03-17 19:42
2020-09-19,SC,42,93,2021-03-17 19:42
2020-09-20,SC,42,112,2021-03-17 19:42
2020-09-21,SC,42,105,2021-03-17 19:42
2020-09-22,SC,42,97,2021-03-17 19:42
2020-09-23,SC,42,124,2021-03-17 19:42
2020-09-24,SC,42,118,2021-03-17 19:42
2020-09-25,SC,42,137,2021-03-17 19:42
2020-09-26,SC,42,129,2021-03-17 19:42
2020-09-27,SC,42,95,2021-03-17 19:42
2020-09-28,SC,42,108,2021-03-17 19:42
2020-09-29,SC,42,103,2021-03-17 19:42
2020-09-30,SC,42,118,2021-03-17 19:42
2020-10-01,SC,42,130,2021-03-17 19:42
2020-10-02,SC,42,123,2021-03-17 19:42
2020-10-03,SC,42,111,2021-03-17 19:42
2020-10-04,SC,42,91,2021-03-17 19:42
2020-10-05,SC,42,97,2021-03-17 19:42
2020-10-06,SC,42,110,2021-03-17 19:42
2020-10-07,SC,42,105,2021-03-17 19:42
2020-10-08,SC,42,95,2021-03-17 19:42
2020-10-09,SC,42,98,2021-03-17 19:42
2020-10-10,SC,42,105,2021-03-17 19:42
2020-10-11,SC,42,104,2021-03-17 19:42
2020-10-12,SC,42,91,2021-03-17 19:42
2020-10-13,SC,42,102,2021-03-17 19:42
2020-10-14,SC,42,89,2021-03-17 19:42
2020-10-15,SC,42,111,2021-03-17 19:42
2020-10-16,SC,42,89,2021-03-17 19:42
2020-10-17,SC,42,90,2021-03-17 19:42
2020-10-18,SC,42,90,2021-03-17 19:42
2020-10-19,SC,42,119,2021-03-17 19:42
2020-10-20,SC,42,101,2021-03-17 19:42
2020-10-21,SC,42,108,2021-03-17 19:42
2020-10-22,SC,42,102,2021-03-17 19:42
2020-10-23,SC,42,93,2021-03-17 19:42
2020-10-24,SC,42,98,2021-03-17 19:42
2020-10-25,SC,42,86,2021-03-17 19:42
2020-10-26,SC,42,107,2021-03-17 19:42
2020-10-27,SC,42,96,2021-03-17 19:42
2020-10-28,SC,42,98,2021-03-17 19:42
2020-10-29,SC,42,100,2021-03-17 19:42
2020-10-30,SC,42,108,2021-03-17 19:42
2020-10-31,SC,42,88,2021-03-17 19:42
2020-11-01,SC,42,97,2021-03-17 19:42
2020-11-02,SC,42,98,2021-03-17 19:42
2020-11-03,SC,42,94,2021-03-17 19:42
2020-11-04,SC,42,104,2021-03-17 19:42
2020-11-05,SC,42,101,2021-03-17 19:42
2020-11-06,SC,42,99,2021-03-17 19:42
2020-11-07,SC,42,105,2021-03-17 19:42
2020-11-08,SC,42,113,2021-03-17 19:42
2020-11-09,SC,42,111,2021-03-17 19:42
2020-11-10,SC,42,102,2021-03-17 19:42
2020-11-11,SC,42,111,2021-03-17 19:42
2020-11-12,SC,42,107,2021-03-17 19:42
2020-11-13,SC,42,94,2021-03-17 19:42
2020-11-14,SC,42,84,2021-03-17 19:42
2020-11-15,SC,42,109,2021-03-17 19:42
2020-11-16,SC,42,115,2021-03-17 19:42
2020-11-17,SC,42,81,2021-03-17 19:42
2020-11-18,SC,42,107,2021-03-17 19:42
2020-11-19,SC,42,120,2021-03-17 19:42
2020-11-20,SC,42,98,2021-03-17 19:42
2020-11-21,SC,42,94,2021-03-17 19:42
2020-11-22,SC,42,105,2021-03-17 19:42
2020-11-23,SC,42,104,2021-03-17 19:42
2020-11-24,SC,42,105,2021-03-17 19:42
2020-11-25,SC,42,134,2021-03-17 19:42
2020-11-26,SC,42,113,2021-03-17 19:42
2020-11-27,SC,42,100,2021-03-17 19:42
2020-11-28,SC,42,94,2021-03-17 19:42
2020-11-29,SC,42,106,2021-03-17 19:42
2020-11-30,SC,42,87,2021-03-17 19:42
2020-12-01,SC,42,114,2021-03-17 19:42
2020-12-02,SC,42,113,2021-03-17 19:42
2020-12-03,SC,42,119,2021-03-17 19:42
2020-12-04,SC,42,131,2021-03-17 19:42
2020-12-05,SC,42,123,2021-03-17 19:42
2020-12-06,SC,42,111,2021-03-17 19:42
2020-12-07,SC,42,117,2021-03-17 19:42
2020-12-08,SC,42,122,2021-03-17 19:42
2020-12-09,SC,42,126,2021-03-17 19:42
2020-12-10,SC,42,146,2021-03-17 19:42
2020-12-11,SC,42,145,2021-03-17 19:42
2020-12-12,SC,42,168,2021-03-17 19:42
2020-12-13,SC,42,138,2021-03-17 19:42
2020-12-14,SC,42,143,2021-03-17 19:42
2020-12-15,SC,42,167,2021-03-17 19:42
2020-12-16,SC,42,143,2021-03-17 19:42
2020-12-17,SC,42,151,2021-03-17 19:42
2020-12-18,SC,42,123,2021-03-17 19:42
2020-12-19,SC,42,117,2021-03-17 19:42
2020-12-20,SC,42,143,2021-03-17 19:42
2020-12-21,SC,42,117,2021-03-17 19:42
2020-12-22,SC,42,129,2021-03-17 19:42
2020-12-23,SC,42,137,2021-03-17 19:42
2020-12-24,SC,42,142,2021-03-17 19:42
2020-12-25,SC,42,126,2021-03-17 19:42
2020-12-26,SC,42,124,2021-03-17 19:42
2020-12-27,SC,42,134,2021-03-17 19:42
2020-12-28,SC,42,118,2021-03-17 19:42
2020-12-29,SC,42,131,2021-03-17 19:42
2020-12-30,SC,42,149,2021-03-17 19:42
2020-12-31,SC,42,149,2021-03-17 19:42
2021-01-01,SC,42,153,2021-03-17 19:42
2021-01-02,SC,42,132,2021-03-17 19:42
2021-01-03,SC,42,155,2021-03-17 19:42
2021-01-04,SC,42,143,2021-03-17 19:42
2021-01-05,SC,42,123,2021-03-17 19:42
2021-01-06,SC,42,132,2021-03-17 19:42
2021-01-07,SC,42,146,2021-03-17 19:42
2021-01-08,SC,42,110,2021-03-17 19:42
2021-01-09,SC,42,126,2021-03-17 19:42
2021-01-10,SC,42,139,2021-03-17 19:42
2021-01-11,SC,42,146,2021-03-17 19:42
2021-01-12,SC,42,143,2021-03-17 19:42
2021-01-13,SC,42,105,2021-03-17 19:42
2021-01-14,SC,42,121,2021-03-17 19:42
2021-01-15,SC,42,115,2021-03-17 19:42
2021-01-16,SC,42,135,2021-03-17 19:42
2021-01-17,SC,42,167,2021-03-17 19:42
2021-01-18,SC,42,125,2021-03-17 19:42
2021-01-19,SC,42,123,2021-03-17 19:42
2021-01-20,SC,42,124,2021-03-17 19:42
2021-01-21,SC,42,121,2021-03-17 19:42
2021-01-22,SC,42,133,2021-03-17 19:42
2021-01-23,SC,42,116,2021-03-17 19:42
2021-01-24,SC,42,153,2021-03-17 19:42
2021-01-25,SC,42,113,2021-03-17 19:42
2021-01-26,SC,42,123,2021-03-17 19:42
2021-01-27,SC,42,123,2021-03-17 19:42
2021-01-28,SC,42,146,2021-03-17 19:42
2021-01-29,SC,42,119,2021-03-17 19:42
2021-01-30,SC,42,119,2021-03-17 19:42
2021-01-31,SC,42,109,2021-03-17 19:42
2021-02-01,SC,42,132,2021-03-17 19:42
2021-02-02,SC,42,102,2021-03-17 19:42
2021-02-03,SC,42,108,2021-03-17 19:42
2021-02-04,SC,42,105,2021-03-17 19:42
2021-02-05,SC,42,109,2021-03-17 19:42
2021-02-06,SC,42,100,2021-03-17 19:42
2021-02-07,SC,42,100,2021-03-17 19:42
2021-02-08,SC,42,101,2021-03-17 19:42
2021-02-09,SC,42,103,2021-03-17 19:42
2021-02-10,SC,42,101,2021-03-17 19:42
2021-02-11,SC,42,113,2021-03-17 19:42
2021-02-12,SC,42,107,2021-03-17 19:42
2021-02-13,SC,42,112,2021-03-17 19:42
2021-02-14,SC,42,97,2021-03-17 19:42
2021-02-15,SC,42,99,2021-03-17 19:42
2021-02-16,SC,42,86,2021-03-17 19:42
2021-02-17,SC,42,84,2021-03-17 19:42
2021-02-18,SC,42,91,2021-03-17 19:42
2021-02-19,SC,42,96,2021-03-17 19:42
2021-02-20,SC,42,93,2021-03-17 19:42
2021-02-21,SC,42,96,2021-03-17 19:42
2021-02-22,SC,42,129,2021-03-17 19:42
2021-02-23,SC,42,109,2021-03-17 19:42
2021-02-24,SC,42,133,2021-03-17 19:42
2021-02-25,SC,42,104,2021-03-17 19:42
2021-02-26,SC,42,147,2021-03-17 19:42
2021-02-27,SC,42,94,2021-03-17 19:42
2021-02-28,SC,42,100,2021-03-17 19:42
2021-03-01,SC,42,102,2021-03-17 19:42
2021-03-02,SC,42,131,2021-03-17 19:42
2021-03-03,SC,42,103,2021-03-17 19:42
2021-03-04,SC,42,84,2021-03-17 19:42
2021-03-05,SC,42,70,2021-03-17 19:42
2021-03-06,SC,42,63,2021-03-17 19:42
2021-03-07,SC,42,65,2021-03-17 19:42
2021-03-08,SC,42,59,2021-03-17 19:42
2021-03-09,SC,42,40,2021-03-17 19:42
2021-03-10,SC,42,23,2021-03-17 19:42
2021-03-11,SC,42,6,2021-03-17 19:42
2019-12-29,SE,28,31,2021-03-17 19:42
2019-12-30,SE,28,21,2021-03-17 19:42
2019-12-31,SE,28,29,2021-03-17 19:42
2020-01-01,SE,28,29,2021-03-17 19:42
2020-01-02,SE,28,43,2021-03-17 19:42
2020-01-03,SE,28,29,2021-03-17 19:42
2020-01-04,SE,28,35,2021-03-17 19:42
2020-01-05,SE,28,36,2021-03-17 19:42
2020-01-06,SE,28,40,2021-03-17 19:42
2020-01-07,SE,28,31,2021-03-17 19:42
2020-01-08,SE,28,26,2021-03-17 19:42
2020-01-09,SE,28,26,2021-03-17 19:42
2020-01-10,SE,28,25,2021-03-17 19:42
2020-01-11,SE,28,19,2021-03-17 19:42
2020-01-12,SE,28,33,2021-03-17 19:42
2020-01-13,SE,28,31,2021-03-17 19:42
2020-01-14,SE,28,26,2021-03-17 19:42
2020-01-15,SE,28,38,2021-03-17 19:42
2020-01-16,SE,28,32,2021-03-17 19:42
2020-01-17,SE,28,35,2021-03-17 19:42
2020-01-18,SE,28,34,2021-03-17 19:42
2020-01-19,SE,28,45,2021-03-17 19:42
2020-01-20,SE,28,28,2021-03-17 19:42
2020-01-21,SE,28,30,2021-03-17 19:42
2020-01-22,SE,28,24,2021-03-17 19:42
2020-01-23,SE,28,27,2021-03-17 19:42
2020-01-24,SE,28,28,2021-03-17 19:42
2020-01-25,SE,28,30,2021-03-17 19:42
2020-01-26,SE,28,42,2021-03-17 19:42
2020-01-27,SE,28,30,2021-03-17 19:42
2020-01-28,SE,28,39,2021-03-17 19:42
2020-01-29,SE,28,34,2021-03-17 19:42
2020-01-30,SE,28,26,2021-03-17 19:42
2020-01-31,SE,28,37,2021-03-17 19:42
2020-02-01,SE,28,34,2021-03-17 19:42
2020-02-02,SE,28,28,2021-03-17 19:42
2020-02-03,SE,28,33,2021-03-17 19:42
2020-02-04,SE,28,44,2021-03-17 19:42
2020-02-05,SE,28,28,2021-03-17 19:42
2020-02-06,SE,28,46,2021-03-17 19:42
2020-02-07,SE,28,35,2021-03-17 19:42
2020-02-08,SE,28,30,2021-03-17 19:42
2020-02-09,SE,28,16,2021-03-17 19:42
2020-02-10,SE,28,40,2021-03-17 19:42
2020-02-11,SE,28,39,2021-03-17 19:42
2020-02-12,SE,28,24,2021-03-17 19:42
2020-02-13,SE,28,25,2021-03-17 19:42
2020-02-14,SE,28,28,2021-03-17 19:42
2020-02-15,SE,28,50,2021-03-17 19:42
2020-02-16,SE,28,34,2021-03-17 19:42
2020-02-17,SE,28,45,2021-03-17 19:42
2020-02-18,SE,28,24,2021-03-17 19:42
2020-02-19,SE,28,34,2021-03-17 19:42
2020-02-20,SE,28,23,2021-03-17 19:42
2020-02-21,SE,28,26,2021-03-17 19:42
2020-02-22,SE,28,41,2021-03-17 19:42
2020-02-23,SE,28,26,2021-03-17 19:42
2020-02-24,SE,28,33,2021-03-17 19:42
2020-02-25,SE,28,34,2021-03-17 19:42
2020-02-26,SE,28,32,2021-03-17 19:42
2020-02-27,SE,28,33,2021-03-17 19:42
2020-02-28,SE,28,35,2021-03-17 19:42
2020-02-29,SE,28,18,2021-03-17 19:42
2020-03-01,SE,28,30,2021-03-17 19:42
2020-03-02,SE,28,24,2021-03-17 19:42
2020-03-03,SE,28,30,2021-03-17 19:42
2020-03-04,SE,28,38,2021-03-17 19:42
2020-03-05,SE,28,29,2021-03-17 19:42
2020-03-06,SE,28,33,2021-03-17 19:42
2020-03-07,SE,28,33,2021-03-17 19:42
2020-03-08,SE,28,29,2021-03-17 19:42
2020-03-09,SE,28,37,2021-03-17 19:42
2020-03-10,SE,28,41,2021-03-17 19:42
2020-03-11,SE,28,33,2021-03-17 19:42
2020-03-12,SE,28,43,2021-03-17 19:42
2020-03-13,SE,28,30,2021-03-17 19:42
2020-03-14,SE,28,31,2021-03-17 19:42
2020-03-15,SE,28,32,2021-03-17 19:42
2020-03-16,SE,28,48,2021-03-17 19:42
2020-03-17,SE,28,45,2021-03-17 19:42
2020-03-18,SE,28,41,2021-03-17 19:42
2020-03-19,SE,28,28,2021-03-17 19:42
2020-03-20,SE,28,43,2021-03-17 19:42
2020-03-21,SE,28,49,2021-03-17 19:42
2020-03-22,SE,28,39,2021-03-17 19:42
2020-03-23,SE,28,42,2021-03-17 19:42
2020-03-24,SE,28,33,2021-03-17 19:42
2020-03-25,SE,28,33,2021-03-17 19:42
2020-03-26,SE,28,32,2021-03-17 19:42
2020-03-27,SE,28,35,2021-03-17 19:42
2020-03-28,SE,28,23,2021-03-17 19:42
2020-03-29,SE,28,36,2021-03-17 19:42
2020-03-30,SE,28,39,2021-03-17 19:42
2020-03-31,SE,28,48,2021-03-17 19:42
2020-04-01,SE,28,23,2021-03-17 19:42
2020-04-02,SE,28,38,2021-03-17 19:42
2020-04-03,SE,28,45,2021-03-17 19:42
2020-04-04,SE,28,31,2021-03-17 19:42
2020-04-05,SE,28,29,2021-03-17 19:42
2020-04-06,SE,28,39,2021-03-17 19:42
2020-04-07,SE,28,31,2021-03-17 19:42
2020-04-08,SE,28,39,2021-03-17 19:42
2020-04-09,SE,28,33,2021-03-17 19:42
2020-04-10,SE,28,20,2021-03-17 19:42
2020-04-11,SE,28,35,2021-03-17 19:42
2020-04-12,SE,28,35,2021-03-17 19:42
2020-04-13,SE,28,35,2021-03-17 19:42
2020-04-14,SE,28,26,2021-03-17 19:42
2020-04-15,SE,28,34,2021-03-17 19:42
2020-04-16,SE,28,37,2021-03-17 19:42
2020-04-17,SE,28,25,2021-03-17 19:42
2020-04-18,SE,28,28,2021-03-17 19:42
2020-04-19,SE,28,36,2021-03-17 19:42
2020-04-20,SE,28,28,2021-03-17 19:42
2020-04-21,SE,28,33,2021-03-17 19:42
